Id,StateAbbr,AttorneyUno,City,County,StateName,PostalCode,CreatedUtc
1898,FL,2BDD948E-0398-4E1C-A079-90AD281E126F,Bradenton,Manatee,Florida,34205,"2017-03-15 13:32:59"
1899,WV,2DE8C01D-6D9E-4646-9FEC-03D71E99DE85,Martinsburg,Berkeley,"West Virginia",25402,"2016-08-04 18:35:40"
1900,FL,4F7A63FD-4445-4B98-9E92-790A748F4642,"Fort Lauderdale",Broward,Florida,33311,"2017-03-15 13:34:14"
1901,PA,3B461CE4-9C93-40E3-88A8-217B98969889,WASHINGTON,Philadelphia,Pennsylvania,20010,"2021-06-29 11:25:35"
1902,WV,1D5139F4-BDE3-410C-8F92-D82065EA0B9D,Salem,Doddridge,"West Virginia",26426,"2016-07-15 03:14:37"
1903,FL,C44866B3-816F-46F0-859D-16B2B133F405,"Coral Gables",Miami-Dade,Florida,33134,"2017-03-15 13:35:11"
1904,HI,01543E1A-D733-47A6-A469-85D5F9080CDF,Kapolei,Honolulu,Hawaii,96707,"2016-11-18 06:50:57"
1905,WV,6228131B-2896-46C9-BE25-8C6FD89274DB,"terra alta",Preston,"West Virginia",26764,"2016-07-02 16:35:12"
1906,FL,9A219876-7B34-4851-A0E2-B863C87EBC4E,DeLand,Volusia,Florida,32724,"2017-03-15 13:42:31"
1907,US,CA161358-ED98-449B-888D-6B84D01FA623,Chester,Pennsylvania,"ABA Federal",19013,"2021-03-05 14:19:23"
1908,WV,7F119BBF-4B07-475D-9AB6-9BF0E7A5F5C2,"Point Pleasant",Mason,"West Virginia",25550,"2016-07-01 00:21:46"
1909,FL,85BB8A44-E985-4E4C-9180-D9CF40087B4E,"Ft Lauderdale",Broward,Florida,33309,"2017-03-15 13:45:00"
1910,TX,953E3535-3679-43CC-B4B7-93D7740C2AB6,Dallas,Dallas,Texas,75201,"2017-06-13 14:10:57"
1911,US,3366E397-A0F2-4D27-8488-B920E12675D3,Houston,Hawaii,"ABA Federal",77036,"2021-03-05 18:34:16"
1912,WV,479934C8-4989-4EB5-B847-5B1743C9A57E,Tiffin,Kanawha,"West Virginia",44883,"2016-06-20 22:20:43"
1913,FL,7217D65B-F22C-4C92-B7DE-91C37407FEC9,"Fort Lauderdale",Broward,Florida,33301,"2017-03-15 13:46:18"
1914,MS,607943B3-4D6B-4B99-B160-BAA1079BF6BD,Oxford,Lafayette,Mississippi,38655,"2017-01-18 16:32:15"
1915,US,D08BF8EE-A6B3-4155-98B4-44B6BC8A9B12,Concord,"New Hampshire","ABA Federal",03301,"2021-03-05 18:35:43"
1916,FL,472FE26B-E1B2-4B4C-A572-DED779805B5D,"Lakewood Ranch",Manatee,Florida,34202,"2017-03-15 13:47:34"
1917,MS,63C7691B-23CB-4373-8915-58CA4C418885,Hattiesburg,Forrest,Mississippi,39401,"2017-01-18 17:09:48"
1918,TX,DDE389CA-014B-4624-A0B8-EE49317EDF23,Houston,Harris,Texas,77002,"2017-06-13 14:32:21"
1919,US,1D1192C1-040B-4A9E-B210-69D1F23FE6D0,Winston-Salem,"North Carolina","ABA Federal",27101,"2021-03-05 20:07:20"
1920,VT,0D433BF3-940F-4DB2-A29B-CD6077FD27A5,Burlington,Chittenden,Vermont,05401,"2017-02-02 17:23:06"
1921,WV,459B5117-E63B-4E3A-B927-0751F15CC041,"New Orleans",Hardy,"West Virginia",70130,"2016-05-03 13:53:26"
1922,FL,BD2655AF-2AF0-4EFB-97F0-2F294E3CCE09,"Port St. Lucie","St. Lucie",Florida,34986,"2017-03-15 13:48:00"
1923,TX,B32F014C-7DAD-463E-B6A6-BA5615B013BB,"San Antonio",Bexar,Texas,78229,"2017-06-13 14:41:31"
1924,VA,285E93DA-3335-49BB-8A39-2E13D3AEB33E,Roanoke,"Roanoke city",Virginia,24016,"2016-09-24 13:35:27"
1925,WV,16FDFA8A-446D-4203-B505-74D4B842B892,"Fort Myers",Kanawha,"West Virginia",33907,"2016-02-02 00:07:18"
1926,FL,5CCE6AB4-06BB-4AC5-ABB0-5541141D594C,Tampa,Hillsborough,Florida,33607,"2017-03-15 13:48:41"
1927,WV,3371516F-483F-4543-9497-C7A03854A6E6,Morgantown,Monongalia,"West Virginia",26505,"2015-12-21 19:58:04"
1928,CA,ECEB10CE-12A7-48B0-B412-0AA01056552D,Riverside,Riverside,California,92507,"2020-09-11 18:25:21"
1929,FL,C0BFB1F4-BABD-4275-912C-BA1156B037EC,Destin,Okaloosa,Florida,32541,"2017-03-15 13:50:38"
1930,NY,62C41B50-3AE2-428E-863A-2D5A6A43FA88,Buffalo,Erie,"New York",14202,"2016-10-12 17:11:00"
1931,US,218B3020-B0F3-47D2-950A-E47D70DC7A7B,Houston,Texas,"ABA Federal",77002,"2021-03-05 22:02:56"
1932,WV,EC74807E-EB36-4211-9513-180F16F4971A,Huntington,Cabell,"West Virginia",25705,"2015-12-01 19:41:04"
1933,FL,14211B9C-1E55-4A35-8891-9BCCB90B61DD,Atlantis,"Palm Beach",Florida,33462,"2017-03-15 13:51:13"
1934,HI,9DF34139-A18C-4AE5-8C49-A49089AA04DA,Honolulu,Honolulu,Hawaii,96813,"2016-11-18 23:12:03"
1935,PA,0ECE02D3-CBFE-4288-B83C-D99CA9BE681B,Dillsburg,Cumberland,Pennsylvania,17019,"2021-06-29 17:16:52"
1936,WV,699FFCFD-CC3A-498B-9FAC-3DE0FF327273,Chapmanville,Logan,"West Virginia",25508,"2015-11-24 08:13:36"
1937,FL,AA39A9C8-D653-4083-AE12-7A71AD7AEA10,"Port St. Lucie","St. Lucie",Florida,34986,"2017-03-15 13:53:39"
1938,HI,FC7F1BF3-CB5B-411B-BA1F-C235A04BFA8B,Honolulu,Kauai,Hawaii,96813,"2016-11-19 02:36:42"
1939,WV,9F8F64E3-EE9C-4298-8241-BFA569730714,Morgantown,Monongalia,"West Virginia",26508,"2015-06-17 04:47:58"
1940,CA,33B8F8B9-C1C7-4764-9292-3E8B796229A6,"Palo Alto","Santa Clara",California,94304,"2020-09-11 22:25:45"
1941,FL,4D7C5101-EDE3-47FA-8DE0-7D040EAC6A67,Houston,Orange,Florida,77002,"2017-03-15 13:54:50"
1942,US,F68C8CE1-DBA1-405D-9C14-E56E59769452,"NORTH BRIDGTON",Maine,"ABA Federal",04057,"2021-03-07 15:27:04"
1943,WV,746D9D72-0559-4AB9-A330-0C8041253869,Morgantown,Monongalia,"West Virginia",26505,"2015-06-17 02:12:34"
1944,AL,3B36C647-F409-4BCE-9EB8-47ABBA947BC1,Montgomery,Jefferson,Alabama,36104,"2020-04-10 17:05:40"
1945,CA,F2428F70-9A45-4FBC-B4BD-1CAAB2029AA0,Oakland,Alameda,California,94607,"2020-09-11 22:48:32"
1946,FL,6CBDA320-EB69-4D3A-92C3-ED228E6A580D,Kissimmee,Osceola,Florida,34744,"2017-03-15 13:55:16"
1947,WV,ED540273-3D15-42FC-8733-9ABC88B2EA33,Farmington,Marion,"West Virginia",26571,"2015-06-09 04:46:17"
1948,AL,A2328B1E-2E07-436E-8702-6381964068DA,Knoxville,Other,Alabama,37902,"2020-04-10 18:28:28"
1949,FL,92A07265-7AE0-4080-88DE-B52F39A146BB,Tampa,Hillsborough,Florida,33615,"2017-03-15 13:56:52"
1950,TX,648A6E04-C9B1-4D29-AAD7-16FB3F6CB5DC,Dallas,Dallas,Texas,75201,"2017-06-13 14:58:20"
1951,WV,0D7A3B12-EB87-46B7-8922-F2152AAD8504,Charleston,Kanawha,"West Virginia",25301,"2015-03-16 19:15:19"
1952,FL,86A60268-6F2B-4C68-9214-805236CF8957,Maitland,Orange,Florida,32751,"2017-03-15 13:57:31"
1953,WV,D36A5433-FF2E-4A7D-8D23-FA535F96A614,Wheeling,Ohio,"West Virginia",26003,"2015-02-19 00:05:08"
1954,FL,43BFDA05-5569-4160-8FE7-9E4B8215B8E2,Clearwater,Pinellas,Florida,33756,"2017-03-15 13:59:10"
1955,WV,2E1E289E-0FF6-423B-B869-E5FFFE9B82F7,"Charleston ",Kanawha,"West Virginia",25326,"2015-01-14 22:01:25"
1956,AL,C0FAFFBA-AA2A-4BC2-A443-8EAA48BB20DE,Montgomery,Montgomery,Alabama,36109,"2020-04-11 03:36:39"
1957,FL,1EA68B13-BCF5-4876-87EE-E1664042A982,JUPITER,"Palm Beach",Florida,33458,"2017-03-15 13:59:34"
1958,NE,201C838B-2B06-498D-A1D9-8E479245B1A3,Omaha,Douglas,Nebraska,68105,"2016-11-09 00:11:27"
1959,TX,831E4D33-1C7B-446A-845B-8FF259EC31F7,"Fort Worth",Tarrant,Texas,76102,"2017-06-13 17:00:33"
1960,US,7DA2D6E7-C66C-4232-B778-39E967648901,Denver,Colorado,"ABA Federal",80237,"2021-03-08 21:27:11"
1961,WV,93374447-3B77-4079-B8E7-7A840FF0B3CF,Charleston,Kanawha,"West Virginia",25304,"2015-01-09 05:00:11"
1962,AL,8A9B9AD1-FAF7-4421-8E51-06B32DEC9307,Birmingham,Jefferson,Alabama,35226,"2020-04-12 13:11:09"
1963,CA,67CB415B-DD58-4EFC-90B2-CDC95B8B71B1,"Menlo Park","San Mateo",California,94025,"2020-09-12 00:22:11"
1964,FL,BE602009-4C90-449D-AF1B-8EC6FC684BE5,"Fernandina Beach",Nassau,Florida,32034,"2017-03-15 13:59:34"
1965,NE,13C71379-B28F-4949-9D8F-5D4194A3147D,Seward,Seward,Nebraska,68434,"2016-11-09 00:25:49"
1966,TX,19C91DD9-B398-478E-8FD9-3F48C879E0B8,Richardson,Dallas,Texas,75080,"2017-06-13 17:07:54"
1967,WV,5A73FB47-FCB8-4A4A-9344-4BE8E7D29155,Charleston,Cabell,"West Virginia",25304,"2015-01-07 02:51:25"
1968,FL,EE8A72F2-98D3-4F4A-BE19-4E0337A4BEE1,Dallas,Miami-Dade,Florida,75202,"2017-03-15 14:00:56"
1969,WV,663E5F2A-FCF8-4112-9628-F190DE9E58CA,Williamson,Mingo,"West Virginia",25661,"2015-01-06 23:35:49"
1970,FL,63A80DE1-260B-45A3-8F7B-FAF43EF4E3E7,Tampa,Hillsborough,Florida,33607,"2017-03-15 14:02:31"
1971,WV,F62B1352-D82B-4C95-8730-0ACCB1FFB051,"Charles Town",Jefferson,"West Virginia",25414,"2015-01-06 17:28:23"
1972,FL,1CD43375-DE86-4361-B993-2BD3C918BFFD,Tallahassee,Leon,Florida,32399,"2017-03-15 14:07:14"
1973,NH,A84FCC13-926E-4A52-8871-29E4677E130D,Concord,Merrimack,"New Hampshire",03301,"2019-04-22 23:14:45"
1974,PA,2825FE1A-0F20-43C2-A953-7B0A5E7C624A,Gettysburg,Adams,Pennsylvania,17325,"2021-06-29 19:22:37"
1975,WV,253AA288-140A-49C9-97B6-6904B114398F,Parkersburg,Wood,"West Virginia",26101,"2015-01-05 21:27:13"
1976,FL,40800DA1-20A6-4514-8D6D-8CCDD0D8CE95,"Lake Mary",Seminole,Florida,32746,"2017-03-15 14:10:44"
1977,NH,DBE0691D-6FA8-4A34-B79C-19ED141B6730,Concord,Merrimack,"New Hampshire",03301,"2019-04-23 13:31:37"
1978,TX,7DFB851A-F035-4CA9-829E-17D0E1AE9353,"San Antonio",Bexar,Texas,78217,"2017-06-13 17:54:17"
1979,WV,7F7F6A45-BCD2-4739-9419-38FA28AEFD9E,Charleston,Kanawha,"West Virginia",25314,"2015-01-05 06:25:34"
1980,CA,ACAD1522-8F8B-4627-8398-55E5362BB536,"San Jose","Santa Clara",California,95113,"2020-09-12 19:21:05"
1981,CT,52D5D461-425C-4888-AF9E-D192A4AE88FA,Bridgeport,Fairfield,Connecticut,06606,"2017-03-14 14:57:20"
1982,FL,792606B9-0D89-4C21-A35A-4473148807F4,"Ft Lauderdale",Broward,Florida,33301,"2017-03-15 14:14:17"
1983,NM,4CA8EC5E-E740-4046-ADE0-089B08140392,Albuquerque,Bernalillo,"New Mexico",87110,"2017-05-07 12:36:10"
1984,WV,526007AE-8056-46FA-B665-AEDA05B4A9CB,Greensburg,Kanawha,"West Virginia",15601,"2015-01-03 10:36:11"
1985,FL,0CD1E36D-A2F0-48E6-8ECA-74A53735AF33,Miami,Miami-Dade,Florida,33131,"2017-03-15 14:18:11"
1986,WV,38E7B07D-071B-4A37-8D04-A8BF033F7E05,Charleston,Kanawha,"West Virginia",25322,"2014-12-30 22:59:27"
1987,FL,C0A9BDA7-9110-464F-BF85-448FB48EF057,Orlando,Orange,Florida,32803,"2017-03-15 14:23:34"
1988,SD,08E7288F-0860-49E9-B8D4-637B77274E4D,Yankton,Yankton,"South Dakota",57078,"2017-04-06 18:38:45"
1989,WV,BFA90494-4E54-427C-9F7A-169E5BD6D5B7,Clarksburg,Harrison,"West Virginia",26302,"2014-12-30 20:14:10"
1990,FL,2D03E009-9E34-4427-8042-A37435581322,"Coral Gables",Miami-Dade,Florida,33134,"2017-03-15 14:25:58"
1991,MS,6FD9CC52-A573-4E6A-8AC8-EFC9E5F42B19,"Natchez ",Adams,Mississippi,39120,"2017-01-23 21:30:16"
1992,WV,21F183A7-CE5D-40B5-B712-B803DF60381F,Charleston,Kanawha,"West Virginia",25301,"2014-12-30 19:29:49"
1993,FL,F7999F99-0A9A-4F8F-A7A1-0AEA1AA058E9,Hollywood,Broward,Florida,33021,"2017-03-15 14:26:02"
1994,NJ,3475C617-E774-475C-A8F5-6B6E82E6AC74,"New York",Somerset,"New Jersey",10177,"2020-06-15 18:58:03"
1995,WV,D5912892-C40A-422E-A1F0-46C4DCF1DA38,Clarksburg,Harrison,"West Virginia",26330,"2014-12-30 18:38:23"
1996,FL,C63059F8-89FA-4C7F-97E5-F153645DC4C5,"Indian Rocks Beach",Pinellas,Florida,33785,"2017-03-15 14:27:24"
1997,LA,18EF6A10-A75E-4AB4-8E60-AC60D6206955,"New Orleans ","Orleans Parish",Louisiana,70115,"2016-11-15 22:10:38"
1998,SD,9FFDA1B0-F7F4-4B40-BBB0-D4206F256CC5,Yankton,Yankton,"South Dakota",57078,"2017-04-06 23:21:08"
1999,WV,DA5FF401-2BF9-4321-91B9-81171DE8CDB8,Charleston,Kanawha,"West Virginia",25339,"2014-12-19 02:12:45"
2000,FL,9D7A0CE6-9EFF-436B-AA18-4CCF3123F9D4,Arcadia,DeSoto,Florida,34266,"2017-03-15 14:27:59"
2001,HI,2C5A276D-DB22-46E4-8F4A-329C273B49DF,Honolulu,Honolulu,Hawaii,96817,"2016-11-23 22:36:57"
2002,ME,69A3B467-6ACA-40E5-837F-5BE145E94E63,Portland,Cumberland,Maine,04101,"2017-09-02 13:27:12"
2003,WV,4FDF69B6-EED1-4DC9-9835-967FD3DA6490,"Falling Waters",Berkeley,"West Virginia",25419,"2014-12-16 18:53:19"
2004,FL,72A7B338-598E-4058-B131-E7C8805AEE49,Orlando,Orange,Florida,32801,"2017-03-15 14:29:20"
2005,WV,F3F6CD89-DE51-42FA-877D-A0AD1E76AFB9,Beckley,Raleigh,"West Virginia",25801,"2014-12-09 20:53:13"
2006,AR,8F1ED7DF-0C35-422A-AFDA-CA15657FB1BB,"Kansas City",Pulaski,Arkansas,64131,"2017-01-23 18:59:39"
2007,FL,FC8001AC-47C4-441D-B997-5886D4AB7FB3,Miami,Miami-Dade,Florida,33143,"2017-03-15 14:31:37"
2008,WV,8BF9CE2F-E687-4F55-BB70-8DB888EC90AC,Lewisburg,Greenbrier,"West Virginia",24901,"2014-12-02 20:09:02"
2009,FL,09D7F1C4-DAB3-4FDB-A019-8CA677496D0C,Riverview,Hillsborough,Florida,33568,"2017-03-15 14:34:34"
2010,NY,9AF045CE-28F7-4CA0-955A-456CA90175AB,"New Windsor",Orange,"New York",12553,"2016-10-17 18:00:27"
2011,WV,06889F90-4861-4642-A61E-1C087D4C274B,Charleston,Kanawha,"West Virginia",25301,"2014-12-02 19:33:28"
2012,FL,80613F8D-D9BE-4F9C-9A01-E7C6865CCFC4,N/A,Duval,Florida,32082,"2017-03-15 14:35:29"
2013,WV,36F5A4B9-C320-45CE-96F5-CE166F32B380,Clarksburg,Harrison,"West Virginia",26302,"2014-11-26 19:30:17"
2014,FL,A7C00E41-F05F-410A-93B4-539B42303424,"Coral Gables",Miami-Dade,Florida,33134,"2017-03-15 14:40:44"
2015,NJ,B13F346F-EC32-4151-BD87-46A58ADBACF0,Millburn,Morris,"New Jersey",07041,"2020-06-16 01:30:12"
2016,WV,ACE48B3E-6636-40C4-A9B3-E94FC52418B2,Washington,Kanawha,"West Virginia",20006,"2014-11-26 18:51:46"
2017,FL,97BC9A3F-51B9-48D2-9223-6FDFA2DAAAF7,Lakeland,Polk,Florida,33806,"2017-03-15 14:44:57"
2018,MA,3D9D5F3A-9B84-469B-9075-06F987189DC6,Newburyport,Essex,Massachusetts,01950,"2016-11-23 13:38:16"
2019,MS,8B877E97-F082-4402-86A6-773586E31A07,Jackson,Hinds,Mississippi,39216,"2017-01-25 21:14:56"
2020,WV,4B714433-5704-48FB-BFCD-B63FADB9BCCF,Charleston,Kanawha,"West Virginia",25306,"2014-11-26 18:49:09"
2021,FL,ECB3540E-C4CD-4CAD-8836-7E1A6F05BFBC,"Daytona Beach",Volusia,Florida,32114,"2017-03-15 14:47:00"
2022,NY,AF9A5009-1478-487B-AC08-5228560F40D3,"New York","New York","New York",10002,"2016-10-18 03:40:36"
2023,WV,2662D7FF-2F2F-4EE6-811B-A7EB701FEB5D,Madison,Boone,"West Virginia",25130,"2014-11-25 23:27:54"
2024,FL,0ED6F916-FE77-42D5-9B9F-68944DD0E20A,Orlando,Orange,Florida,32819,"2017-03-15 14:54:12"
2025,WV,72B2F0BA-4C6B-4EA1-8B92-B98E3ED1E76E,Winchester,Berkeley,"West Virginia",22601,"2014-11-25 22:33:42"
2026,FL,B34F2F4D-980A-4CDE-BE23-0063C76B6D86,"Boca Raton",Broward,Florida,33487,"2017-03-15 14:55:20"
2027,WV,63F423ED-55EB-494B-8A9C-F2C553C0D045,Morgantown,Monongalia,"West Virginia",26501,"2014-11-25 19:51:41"
2028,FL,252C521D-5065-4203-AEFB-CC29315EB985,"Lake Mary",Seminole,Florida,32746,"2017-03-15 14:56:04"
2029,WV,0AC75669-4C49-4515-8733-5FE6DE62472E,Charleston,Wood,"West Virginia",25311,"2014-11-14 22:51:26"
2030,FL,7AD0B123-3E15-4408-84F7-D399AB3F16C7,Tallahassee,Leon,Florida,32308,"2017-03-15 14:58:49"
2031,WV,0B688EC3-7A34-4101-A9F0-9A05360BA77F,Lewisburg,Greenbrier,"West Virginia",24901,"2014-11-10 20:28:04"
2032,FL,C1B2199F-43C9-46D8-9D0B-71327EDD3A0D,"Fort Lauderdale",Broward,Florida,33309,"2017-03-15 15:00:23"
2033,NH,78F064F9-C5E5-4682-A441-98D8A24F486D,CONCORD,Merrimack,"New Hampshire",03301,"2019-04-26 20:22:35"
2034,NY,0EC29571-F0CD-4FBD-A706-56BB835E6AF7,Latham,Albany,"New York",12110,"2016-10-18 17:45:20"
2035,WV,3EA71D91-AF7B-4C50-BA7A-53D0773917E0,Martinsburg,Berkeley,"West Virginia",25401,"2014-11-10 20:21:31"
2036,FL,C9A27AC9-48A5-4676-A7BA-5AA2A8224126,"Palm Beach","Palm Beach",Florida,33480,"2017-03-15 15:12:39"
2037,LA,0D6CF85B-BB9F-483A-936F-03C7043B7560,"Baton Rouge","East Baton Rouge Parish",Louisiana,70817,"2016-11-17 14:53:55"
2038,NH,30947328-5FE0-454C-A7F8-095516B876B5,Concord,Merrimack,"New Hampshire",03302,"2019-04-26 20:29:06"
2039,WV,EE5981F6-90BF-4DC1-8647-EB872B2F6243,Martinsburg,Berkeley,"West Virginia",25401,"2014-11-10 20:18:23"
2040,CA,5ACEC88F-ECB8-41B9-A359-9DFFB574475A,Oakland,Alameda,California,94609,"2020-09-13 21:20:02"
2041,FL,52587655-536C-4F1F-AC5F-DD1DF124A90E,Alexandria,Duval,Florida,22303,"2017-03-15 15:19:35"
2042,WV,25FB75D1-DE42-42AD-85EC-A19B59BB8689,Morgantown,Monongalia,"West Virginia",26505,"2014-11-10 20:15:45"
2043,FL,88A378D2-678E-4721-A37F-9E863B212C80,Sarasota,Sarasota,Florida,34233,"2017-03-15 15:21:24"
2044,LA,B31DEC2B-425C-4805-A5E2-27C06385AA24,Alexandria,"Rapides Parish",Louisiana,71315,"2016-11-19 15:58:27"
2045,ME,DE25674D-D0CF-445C-BD8F-9FD2C02D54FB,Portland,Cumberland,Maine,04104,"2017-09-05 12:06:33"
2046,TX,1AFCB2FD-C30B-4FB7-9BED-EA291D553A27,Plano,Collin,Texas,75074,"2017-06-13 22:55:08"
2047,WV,BDD7D339-6450-4AD5-9373-B2921CC32D70,Huntington,Cabell,"West Virginia",25701,"2014-11-10 20:12:49"
2048,FL,4FE83EFC-7E77-4D83-883E-AA1CE0F746C8,Washington,Orange,Florida,20004,"2017-03-15 15:27:47"
2049,LA,C06F9AB7-5404-45E8-AEA7-0C9953D1A4EF,"New Orleans","Orleans Parish",Louisiana,70113,"2016-11-20 22:51:16"
2050,TX,7B4E3AF9-ED80-4BCC-BC82-8CEED1506776,Galveston,Galveston,Texas,77550,"2017-06-14 02:05:17"
2051,WV,89F7DC64-8779-448B-8BD1-A8B2FBE0B70D,Moundsville,Marshall,"West Virginia",26041,"2014-11-10 20:09:54"
2052,FL,AF8C7025-2F1B-4A86-AA3C-C39DF45090C2,"PALM BEACH GARDENS","Palm Beach",Florida,33418,"2017-03-15 15:27:57"
2053,LA,21EB2420-8E8B-4919-BCDE-1660CAEF36D8,"Morgan City","St. Mary Parish",Louisiana,70380,"2016-11-21 13:48:05"
2054,WV,2F127664-9C26-43D7-82D4-6A9370D825DA,Charleston,Kanawha,"West Virginia",25326,"2014-11-10 20:07:03"
2055,FL,4C0AD6BD-2DA1-49EC-A9D0-6CFF851F0A70,"Saint Petersburg",Pinellas,Florida,33701,"2017-03-15 15:30:19"
2056,WV,2C6E1258-68EA-4E77-89C0-A1321780F244,Huntington,Cabell,"West Virginia",25726,"2014-11-10 20:02:30"
2057,FL,DD8E1825-497B-433B-8DAA-17D0093C4FF0,Miami,Miami-Dade,Florida,33196,"2017-03-15 15:38:06"
2058,ME,699C2285-0BC4-4CB0-B410-3A0266556139,Westbrook,Cumberland,Maine,04092,"2017-09-07 15:09:41"
2059,WV,EE023849-571B-4E42-81EA-E33E74462E48,Barboursville,Cabell,"West Virginia",25504,"2014-11-10 19:59:36"
2060,FL,806410A3-AEAD-46E0-ACA2-595A00EBC0C0,Kalamazoo,Miami-Dade,Florida,49068,"2017-03-15 15:42:02"
2061,WV,D044FB33-1406-4CD9-BECF-825398597DF1,Huntington,Cabell,"West Virginia",25701,"2014-11-10 19:52:42"
2062,FL,E4464A4A-3BE3-4CE3-A356-148A692FB9E4,Dunedin,Pinellas,Florida,34698,"2017-03-15 15:44:29"
2063,LA,B9208590-C33E-4CF3-B319-9EC112552FFC,"New Orleans","Orleans Parish",Louisiana,70130,"2016-11-21 18:42:17"
2064,VA,26DAD91F-82BE-440C-BADA-8CCCB0B967E0,"Virginia Beach","Virginia Beach city",Virginia,23456,"2016-09-27 13:18:09"
2065,WV,80424819-CF87-4DB6-81AF-A018F7F620F8,Buffalo,Putnam,"West Virginia",25033,"2014-11-10 19:49:49"
2066,WY,45D73779-0700-43E0-A664-B16867A186B8,"GIG HARBOR",Park,Wyoming,98329,"2016-10-28 18:19:36"
2067,AL,826D2B0F-BA54-49AA-938D-D8B17FC3FBB2,Birmingham,Jefferson,Alabama,35203,"2020-04-22 15:47:08"
2068,FL,8585DB19-19F9-46B5-98C5-39DE15FFF483,STUART,Martin,Florida,34994,"2017-03-15 15:45:04"
2069,ME,B072C416-5860-4FBE-87A6-168AE65A6DD6,Raymond,Cumberland,Maine,04071,"2017-09-07 20:10:12"
2070,WV,B053F082-7C16-44CF-A931-3307DFE45FD9,Huntington,Cabell,"West Virginia",25701,"2014-11-10 19:46:21"
2071,FL,233BC93C-EF6C-4098-B311-4585C0EB597C,Sebring,Highlands,Florida,33870,"2017-03-15 15:51:31"
2072,IA,3AC566E2-4EDC-4E9A-9E02-EB7C25693070,Creston,Union,Iowa,50801,"2017-07-13 14:49:48"
2073,NY,08565ECC-87D0-4780-AD22-96F8DD3F96FB,Albany,Albany,"New York",12234,"2016-10-19 19:40:09"
2074,WV,90276260-A06F-4ACF-8670-AA049140D171,Huntington,Cabell,"West Virginia",25727,"2014-11-10 19:39:43"
2075,FL,A70845F9-A058-4016-8257-620C73E2A08B,Jacksonville,Duval,Florida,32216,"2017-03-15 15:53:35"
2076,WV,1CE17693-711B-4ED2-B714-1B8B9F93AE46,Winfield,Putnam,"West Virginia",25213,"2014-11-10 19:27:26"
2077,CA,CD18A2AC-FAC2-408D-B224-958137074F99,"North Hollywood","Los Angeles",California,91601,"2020-09-14 18:18:03"
2078,FL,41435D7E-D310-4634-8A60-3BF0D7AF47B9,"Boca Raton","Palm Beach",Florida,33432,"2017-03-15 15:54:11"
2079,IL,2EA5DA9E-4474-4A27-A8EF-0C2B20A9E498,Wheaton,DuPage,Illinois,60187,"2016-10-25 19:36:29"
2080,NH,88CAE398-D18B-41B3-8CFA-7879C72AD9C4,Concord,Merrimack,"New Hampshire",03224,"2019-04-30 19:18:07"
2081,WV,45F190ED-F16A-4F18-B679-8DA0F9D4AAA5,Charleston,Kanawha,"West Virginia",25301,"2014-11-10 19:25:17"
2082,CA,874E8D75-4BF5-41D3-8FDB-5395179A31DF,Oakland,Alameda,California,94607,"2020-09-14 18:35:36"
2083,FL,59B095B1-8D24-4457-8250-464AB041AED2,Orlando,Orange,Florida,32854,"2017-03-15 15:58:30"
2084,WV,A7CFB984-0E65-48C1-B9FC-9B2A96749FE7,Charleston,Kanawha,"West Virginia",25301,"2014-11-10 19:08:51"
2085,CA,E4AB9ED8-0254-4CAE-AA4C-80D454D8D2C9,Oakland,Alameda,California,94618,"2020-09-14 18:59:05"
2086,FL,0442DE6A-0E7B-409C-B185-E9E8AD53E90C,"West Palm Beach","Palm Beach",Florida,33409,"2017-03-15 15:59:15"
2087,MS,5414BABE-0137-4880-96ED-0B85C65A4538,Duncan,Bolivar,Mississippi,38740,"2017-02-13 00:01:53"
2088,US,962B0D88-3133-4A9A-BB19-60292D484128,Boston,Massachusetts,"ABA Federal",02116,"2021-03-18 17:49:01"
2089,WV,7565BDA5-4AB9-40E8-AEE6-9E8A432221FB,Huntington,Cabell,"West Virginia",25701,"2014-11-10 19:02:30"
2090,CA,F2BC4010-A221-4434-A69D-B94FC9A5C098,"Los Angeles","Los Angeles",California,90071,"2020-09-14 19:24:42"
2091,FL,C19605A2-AAEC-422A-A281-F6C2EA5EF99E,"Boca Raton",Broward,Florida,33431,"2017-03-15 15:59:47"
2092,US,FC2221AE-DD29-4FC8-9D45-DD8AB480B8A9,Washington,"District of Columbia","ABA Federal",20017,"2021-03-18 19:06:03"
2093,WV,C13119AA-8CC7-4CE6-9B5B-898C4398E36C,Charleston,Greenbrier,"West Virginia",25311,"2014-11-06 01:13:48"
2094,FL,A43D90F1-D393-410A-B90B-5BE67FED0002,Orlando,Orange,Florida,32801,"2017-03-15 16:04:51"
2095,US,C049B74D-E0AA-47F4-AA9D-DEFEDF661796,Arlington,Virginia,"ABA Federal",22204,"2021-03-18 20:59:38"
2096,WV,9A9366F0-0E56-418D-BC55-0123A5304742,Parkersburg,Wood,"West Virginia",26102,"2014-10-31 19:03:34"
2097,FL,A9A71AFE-34EB-4A4F-A232-AC35E7C4C1E4,"North Palm Beach","Palm Beach",Florida,33408,"2017-03-15 16:05:43"
2098,VA,E502396F-6027-4E26-BED5-50354E244E27,Norfolk,"Virginia Beach city",Virginia,23510,"2016-09-27 18:52:20"
2099,WV,4517E4AA-F959-4440-ADF6-C20458D5F481,"South Charleston",Kanawha,"West Virginia",25303,"2014-10-30 19:26:33"
